d1,d2,scale,orig_o1,orig_o2,patched_o1,patched_o2,swapped
71,50,6.106,71,50,70,70,False
20,80,2.1145,20,80,20,80,False
17,55,8.08,17,17,70,55,False
31,61,6.3405000000000005,31,61,70,31,False
26,99,6.0105,26,99,70,34,False
71,26,6.168,71,26,70,70,False
15,3,2.532,15,3,15,3,False
91,47,6.6899999999999995,91,47,70,70,False
11,76,2.2995,11,76,11,76,False
14,67,6.2225,14,27,70,67,False
39,59,5.716,59,59,59,39,True
55,97,5.2975,55,97,55,97,False
93,24,5.9955,70,24,70,70,False
16,68,8.3725,16,68,70,68,False
70,87,6.1495,70,87,70,70,False
82,72,5.971,82,72,70,70,False
82,26,6.497,82,26,70,51,False
91,59,6.586,91,59,70,70,False
66,45,6.739,66,45,70,66,False
18,88,6.6225000000000005,18,88,70,18,False
95,49,8.5105,95,49,70,49,False
22,29,5.933,22,29,70,34,False
8,70,2.8765,8,70,70,8,True
19,49,1.607,19,19,19,49,False
41,7,6.006,41,7,70,51,False
55,43,6.649,55,43,70,86,False
28,50,6.3685,28,50,70,51,False
86,20,6.5385,86,20,70,86,False
62,72,6.7145,62,62,70,15,False
69,55,2.5189999999999997,69,55,69,55,False
44,36,2.964,44,36,44,36,False
4,7,6.212,4,7,70,51,False
44,24,5.953,44,24,70,70,False
5,21,2.718,5,21,5,21,False
7,57,7.9765,7,57,70,57,False
27,19,2.0945,27,19,27,19,False
51,20,6.3535,51,20,70,51,False
68,47,1.935,68,47,68,47,False
32,42,7.686,32,42,70,32,False
51,50,6.0235,51,50,70,51,False
68,27,6.593,68,27,70,70,False
15,76,2.265,15,76,15,81,False
65,29,6.052,65,29,70,34,False
68,4,5.9715,68,4,70,70,False
82,89,3.3215,82,89,82,89,False
39,2,6.364,39,2,2,39,True
49,4,1.3705,49,4,49,4,False
6,24,5.929,6,24,70,70,False
27,24,5.8725000000000005,27,24,70,70,False
6,46,7.1855,6,46,70,6,False
55,28,5.3685,28,28,28,55,True
82,58,4.1825,82,58,70,58,False
81,12,2.4185,81,12,81,12,False
2,83,2.2285,2,83,2,83,False
93,43,6.497,93,43,70,51,False
72,25,7.5555,72,25,70,25,False
98,37,2.703,98,37,98,37,False
97,49,6.9815000000000005,97,49,70,97,False
18,45,6.3925,18,45,70,18,False
11,7,5.9065,11,7,70,70,False
73,96,2.5645,73,96,73,96,False
93,56,6.141,93,56,70,70,False
15,71,7.9695,15,71,70,71,False
24,49,8.815999999999999,24,49,70,49,False
17,64,3.032,17,64,17,64,False
5,24,5.9395,5,24,70,70,False
31,27,2.135,31,27,31,27,False
53,7,5.9155,53,7,70,70,False
78,22,6.0985,78,22,70,70,False
19,64,7.968999999999999,19,19,70,64,False
17,26,6.6695,17,26,70,86,False
94,50,6.7385,94,50,70,94,False
29,62,6.692,29,29,70,94,False
58,48,3.47,58,48,58,48,False
66,44,2.797,66,44,66,44,False
32,81,6.859,32,81,70,34,False
68,18,6.7805,68,68,70,70,False
5,2,7.0920000000000005,5,5,70,70,False
76,15,4.688,15,15,15,81,False
1,18,7.827,1,18,70,18,False
21,84,8.3795,21,21,70,84,False
89,1,5.3085,89,1,1,89,True
76,46,2.2449999999999997,76,46,76,46,False
8,20,6.832,8,20,70,8,False
68,85,6.705,68,85,70,68,False
84,18,7.285,84,18,70,18,False
85,61,2.2455000000000003,85,61,85,61,False
18,20,6.663,18,20,70,18,False
86,4,5.9485,86,4,70,70,False
47,28,2.277,47,28,47,28,False
68,22,6.031,68,22,70,70,False
14,74,6.0205,14,74,70,51,False
51,70,1.8405,70,70,70,51,True
14,27,3.3725,14,27,14,27,False
6,31,9.6265,6,31,70,31,False
78,17,2.1185,78,17,78,36,False
30,88,7.3495,30,88,70,30,False
59,92,6.4725,59,92,70,34,False
81,36,2.5759999999999996,81,36,81,36,False
39,37,5.6715,39,37,37,39,True
66,22,6.1655,66,22,70,77,False
18,85,1.9165,18,85,18,85,False
53,21,2.0805,53,21,53,21,False
66,61,6.4515,66,61,70,77,False
10,22,7.327,10,22,70,22,False
24,50,8.6085,24,50,70,50,False
68,42,6.76,68,42,70,68,False
63,75,1.23,63,75,63,75,False
14,92,6.5195,14,92,70,34,False
71,79,6.406,71,79,70,71,False
91,69,2.124,91,69,91,69,False
84,42,7.2490000000000006,84,42,70,84,False
64,23,1.1895,64,23,64,23,False
60,20,8.6265,60,20,70,60,False
30,4,6.053,30,4,70,70,False
6,79,3.1365,6,79,6,79,False
91,65,6.582,91,65,70,91,False
5,65,2.154,5,65,5,65,False
22,50,9.307500000000001,22,22,70,15,False
86,14,1.8025,86,14,86,14,False
3,36,2.256,3,36,3,36,False
73,57,1.4805,73,57,73,57,False
51,57,5.992,51,57,70,51,False
2,72,5.9105,2,72,70,70,False
0,22,6.125,0,22,70,70,False
51,21,6.2495,51,21,70,51,False
69,31,2.218,31,31,31,27,False
81,89,9.8765,81,89,70,89,False
77,28,6.3725000000000005,77,28,70,77,False
2,75,5.8875,2,75,70,70,False
68,59,1.9085,68,59,68,59,False
11,88,6.806,11,88,70,11,False
89,25,3.512,89,25,89,25,False
47,95,5.9945,47,95,70,70,False
68,58,2.084,68,58,68,58,False
69,81,2.0075,69,81,69,81,False
98,15,7.6425,98,15,70,15,False
13,4,1.2365,13,4,13,4,False
91,33,6.4515,91,33,70,70,False
3,34,4.0995,3,34,34,3,True
66,84,9.105,66,66,70,77,False
97,75,5.981,97,75,70,51,False
51,82,1.48,51,82,51,82,False
37,74,5.9355,37,74,70,70,False
87,43,2.5445,87,43,87,43,False
40,32,2.154,40,32,40,32,False
20,63,3.1265,20,63,15,63,False
66,33,2.1355,66,33,66,33,False
91,82,1.995,91,82,91,82,False
80,41,8.310500000000001,80,41,70,41,False
34,3,1.882,34,3,34,3,False
5,67,2.6064999999999996,5,67,5,67,False
53,22,6.0489999999999995,53,22,70,70,False
66,47,3.3419999999999996,66,47,47,66,True
16,57,6.293,16,57,70,34,False
13,22,6.434,13,22,70,34,False
43,54,5.9455,43,54,70,34,False
17,68,4.608,17,68,68,17,True
34,69,1.737,34,69,34,81,False
19,11,9.3805,19,11,70,11,False
3,22,6.237,3,22,70,34,False
35,92,6.6065000000000005,35,92,70,15,False
78,90,6.6455,78,90,70,78,False
60,26,6.635,60,26,70,60,False
28,70,4.139,28,70,70,28,True
78,27,7.0585,78,27,70,78,False
8,10,5.973,8,10,70,70,False
68,56,6.011,68,56,70,70,False
91,44,6.7335,91,44,70,70,False
5,99,5.9715,5,99,70,70,False
3,63,6.622,3,63,70,34,False
69,47,7.9565,69,69,70,70,False
37,93,8.4535,37,93,70,93,False
91,62,5.971,91,62,70,70,False
70,78,1.561,70,78,70,78,False
31,14,2.4095,31,14,31,14,False
78,68,7.801,78,68,70,68,False
6,75,5.968,6,75,70,70,False
32,51,8.314499999999999,32,51,51,51,False
51,18,6.258,18,18,70,51,False
31,92,6.2555,31,92,70,70,False
15,86,7.827500000000001,15,86,70,86,False
66,90,6.894,66,90,70,66,False
71,8,1.7705,71,8,71,8,False
4,63,7.678,4,63,70,63,False
34,90,1.494,34,90,34,90,False
35,12,3.5335,35,12,35,12,False
21,54,6.0255,21,54,70,70,False
67,23,5.968,67,23,70,70,False
25,19,2.325,25,19,73,19,False
15,93,2.0485,15,93,15,12,False
17,22,6.2965,17,22,70,70,False
65,41,2.3105,65,41,65,41,False
33,10,5.9525,33,10,70,34,False
67,52,2.8605,67,52,67,52,False
76,10,6.072,76,10,70,70,False
32,94,8.0715,32,94,70,32,False
37,62,6.0135000000000005,37,62,70,70,False
98,65,2.6025,98,65,98,65,False
75,63,8.7895,75,63,70,63,False
44,90,8.2255,44,90,70,44,False
81,22,6.171,81,22,70,34,False
47,16,2.4345,47,16,47,16,False
46,81,6.0785,46,81,81,46,True
99,26,8.1075,99,26,70,26,False
16,18,8.368,16,18,70,18,False
70,85,1.4269999999999998,70,85,70,85,False
0,75,5.9190000000000005,0,75,70,70,False
56,7,1.1985000000000001,56,7,56,7,False
39,63,1.9324999999999999,39,63,39,63,False
37,46,7.055,37,46,70,15,False
5,95,6.003,5,95,70,70,False
69,10,6.002,69,10,70,70,False
53,61,6.2575,53,61,70,70,False
70,95,5.855,70,95,70,70,False
66,62,6.029,66,62,70,70,False
12,63,2.5215,12,63,12,63,False
73,0,8.9315,73,0,70,0,False
77,64,6.384,77,64,70,77,False
15,68,8.850999999999999,15,68,70,70,False
42,80,6.6745,42,80,70,42,False
23,57,7.407500000000001,23,57,70,57,False
67,57,6.4704999999999995,67,57,70,34,False
89,53,9.826,89,53,53,53,False
69,20,7.0255,69,20,70,69,False
97,22,1.4380000000000002,97,22,97,22,False
88,23,6.099,88,23,70,34,False
88,75,5.9725,88,75,70,51,False
36,7,5.9575,36,7,70,51,False
37,21,8.533,37,21,70,21,False
28,14,7.5715,28,14,70,28,False
98,62,6.0634999999999994,98,62,70,70,False
81,34,9.7695,81,34,34,34,False
1,13,3.0204999999999997,1,13,1,13,False
69,77,7.5365,69,77,77,77,False
46,74,5.99,46,74,70,34,False
84,0,7.401,84,0,70,0,False
34,66,1.853,34,66,34,66,False
77,90,6.2565,77,90,70,77,False
19,48,9.128,19,48,70,48,False
59,30,8.682500000000001,59,30,70,30,False
46,72,1.476,46,72,46,72,False
32,47,7.877,32,47,70,47,False
51,27,6.2524999999999995,51,27,70,51,False
56,49,7.8055,56,49,70,49,False
28,57,1.5125,28,57,28,57,False
82,73,7.0695,82,82,70,73,False
16,73,9.8985,16,16,70,73,False
8,3,2.3235,8,3,8,3,False
14,98,9.5155,14,98,70,98,False
51,31,6.2805,51,31,70,51,False
79,4,1.355,79,4,79,4,False
66,38,6.819,66,38,70,77,False
31,19,1.4975,31,19,31,19,False
9,67,5.9155,9,67,67,9,True
66,0,8.632,66,0,70,0,False
82,83,3.8289999999999997,82,83,82,83,False
78,66,2.336,78,66,78,52,False
3,18,9.151,3,18,70,18,False
7,61,8.1065,7,61,77,61,False
93,51,8.0345,93,51,51,51,False
31,65,2.195,31,65,31,65,False
4,81,9.812999999999999,4,81,70,81,False
93,27,7.445,93,27,70,93,False
14,93,9.644,14,93,70,93,False
32,80,6.2364999999999995,32,80,70,70,False
39,81,7.5605,81,81,70,39,False
89,28,5.258,89,28,28,89,True
38,56,6.0969999999999995,38,56,70,70,False
1,69,8.9825,1,1,70,77,False
21,76,3.1595,21,76,21,76,False
2,73,6.989,2,73,70,2,False
11,97,2.3405,11,97,11,97,False
31,16,2.6345,31,16,31,16,False
15,65,6.9990000000000006,15,65,70,15,False
34,55,6.5605,34,55,70,34,False
2,48,6.7379999999999995,2,48,70,2,False
43,63,9.2165,43,43,70,39,False
6,8,8.6715,6,8,70,8,False
30,12,6.9879999999999995,30,12,70,30,False
1,39,2.7135,1,39,1,39,False
30,82,8.532,30,30,70,51,False
0,74,5.952,0,74,70,70,False
51,63,6.075,51,63,70,51,False
74,43,8.2865,74,43,77,43,False
57,75,6.121,57,75,70,34,False
4,50,7.6895,4,4,70,39,False
69,8,7.127,69,69,70,8,False
59,46,7.099,59,46,70,59,False
70,32,1.4705000000000001,70,32,70,32,False
78,20,7.0235,78,20,70,78,False
50,10,6.141,50,10,70,15,False
4,62,1.8584999999999998,4,62,15,62,False
88,19,2.266,88,19,88,19,False
34,21,1.858,34,21,34,21,False
38,66,8.5195,38,66,70,66,False
0,52,6.9625,0,52,70,0,False
55,57,1.6275,55,57,55,57,False
30,35,3.0494999999999997,30,35,30,35,False
47,25,6.6995000000000005,47,25,70,47,False
32,97,2.963,32,97,32,97,False
93,7,5.9775,93,7,70,70,False
89,38,2.8890000000000002,89,38,89,38,False
57,72,6.269,72,72,70,34,False
61,74,5.9495000000000005,61,74,70,34,False
94,7,5.9895,94,7,70,77,False
0,97,2.371,0,97,0,97,False
39,12,2.8385000000000002,39,12,39,12,False
0,21,2.432,0,21,0,21,False
28,45,6.906,28,45,70,28,False
21,97,3.472,21,97,21,97,False
8,22,6.0634999999999994,8,22,70,70,False
45,41,2.7750000000000004,45,41,45,41,False
90,63,2.7355,90,63,90,63,False
24,72,6.7895,24,72,70,15,False
0,77,7.541,0,77,70,77,False
6,85,4.548,6,85,6,85,False
90,10,6.0120000000000005,90,10,70,34,False
30,83,3.2795,30,83,30,83,False
67,53,9.2695,67,53,70,53,False
77,39,6.469,77,39,70,77,False
34,77,7.293,34,34,70,77,False
81,84,9.6705,81,84,70,84,False
36,57,2.103,36,57,36,57,False
3,77,5.0634999999999994,3,77,77,3,True
28,5,8.4225,28,28,70,5,False
11,24,5.9115,11,24,70,70,False
73,35,3.0925000000000002,73,35,73,35,False
87,29,1.063,87,29,87,29,False
5,4,6.0455000000000005,5,4,70,70,False
88,4,6.218,88,4,70,15,False
70,16,1.4855,70,16,70,16,False
17,85,4.6215,17,85,70,85,False
56,26,7.464,56,26,70,26,False
27,95,6.0725,27,95,70,34,False
14,62,6.0809999999999995,14,62,70,70,False
21,40,8.048,21,40,70,40,False
54,61,8.3705,54,61,70,61,False
67,64,2.6895,67,64,67,64,False
47,72,5.912,47,72,70,70,False
70,15,1.649,70,15,70,15,False
16,32,6.943,32,16,70,16,False
89,4,6.1125,89,4,70,70,False
44,54,6.0555,44,54,70,34,False
32,74,5.9565,32,74,70,70,False
37,3,8.136,37,3,70,3,False
39,92,1.635,39,92,39,92,False
3,59,3.2675,3,59,3,59,False
1,20,2.2904999999999998,1,20,1,20,False
32,96,2.437,32,96,32,96,False
76,78,4.4425,76,78,78,76,True
50,49,7.416,50,50,70,49,False
71,18,7.9475,71,71,70,70,False
30,13,3.3285,30,13,30,13,False
1,3,3.0705,1,3,1,3,False
98,83,3.5115000000000003,98,83,98,83,False
96,81,9.672,96,96,77,81,False
58,80,6.404,58,80,70,34,False
59,34,4.8335,59,34,34,59,True
94,57,1.8845,94,57,94,57,False
54,72,6.464,54,72,70,15,False
78,30,1.9335,78,30,78,33,False
64,74,5.878,64,74,70,34,False
72,88,7.617,72,88,70,94,False
40,31,7.6195,31,31,70,51,False
55,71,9.4165,55,71,70,71,False
44,2,6.255,44,2,2,44,True
35,74,5.923,35,74,70,51,False
99,22,2.2605,99,22,22,99,True
18,48,6.6785,18,48,70,18,False
21,52,7.573,21,52,70,21,False
21,57,1.548,21,57,21,57,False
12,92,7.018,92,92,70,16,False
2,59,2.008,2,59,2,59,False
96,74,5.928,96,74,70,77,False
76,50,6.469,76,50,70,34,False
66,85,2.7359999999999998,66,85,66,85,False
69,66,2.7279999999999998,69,66,69,66,False
69,6,2.4334999999999996,69,6,69,6,False
98,54,6.011,98,54,70,70,False
95,80,7.561999999999999,95,80,70,80,False
93,79,7.2989999999999995,93,79,70,93,False
31,85,7.38,31,85,70,31,False
40,90,1.6355000000000002,40,90,40,90,False
73,72,5.9879999999999995,73,72,70,70,False
92,38,9.846499999999999,92,38,70,38,False
77,66,1.773,77,66,77,66,False
18,26,6.279,18,26,70,70,False
68,94,2.0645,68,94,68,94,False
77,92,6.066,77,92,70,70,False
6,97,4.927499999999999,6,97,6,97,False
34,95,5.9115,34,95,70,70,False
33,19,2.2455,33,19,73,19,False
73,52,2.4995,73,52,73,52,False
18,72,5.888,18,72,70,70,False
6,56,6.163,6,56,70,70,False
32,2,7.788,32,2,70,2,False
83,29,6.071,83,29,70,51,False
34,2,1.8074999999999999,34,2,34,2,False
51,7,5.8435,51,7,70,70,False
72,21,8.3855,72,21,70,21,False
42,63,7.337,42,63,70,42,False
34,65,1.6524999999999999,34,65,34,65,False
86,29,5.9185,86,29,70,70,False
78,51,7.8635,78,51,51,51,False
59,47,8.794,59,47,70,47,False
38,59,8.692499999999999,38,59,70,59,False
53,50,6.199,53,50,70,70,False
71,87,6.3725000000000005,71,87,70,71,False
66,81,2.1875,66,81,66,81,False
14,34,4.933,14,34,34,14,True
2,37,1.9185,2,37,2,37,False
96,95,6.0145,96,95,70,86,False
11,43,6.2780000000000005,11,43,70,70,False
17,36,2.492,17,36,17,36,False
85,56,6.344,85,56,70,86,False
31,76,2.511,31,76,31,76,False
57,95,1.367,57,95,57,95,False
30,69,7.665,30,69,70,69,False
37,38,2.7185,37,38,37,38,False
73,36,6.957,73,36,70,73,False
55,12,7.5895,55,12,70,55,False
34,79,6.4145,34,79,70,34,False
96,99,6.013,96,99,70,77,False
51,4,5.8675,51,4,70,70,False
14,30,8.811,14,14,70,30,False
40,86,6.671,40,86,70,86,False
73,33,2.199,73,33,73,33,False
51,92,6.0095,51,92,70,70,False
98,68,8.0635,98,68,70,68,False
22,81,9.614,22,81,70,81,False
99,4,2.2555,4,4,31,99,False
2,46,6.481,2,46,70,2,False
38,55,8.9535,38,55,70,55,False
4,49,7.539,4,49,70,49,False
33,50,1.893,33,50,33,50,False
40,99,5.9455,40,99,70,70,False
79,56,1.444,79,56,79,56,False
21,91,8.678,21,91,70,91,False
30,97,3.0615,30,97,30,97,False
83,49,2.2920000000000003,83,49,83,49,False
95,19,8.068,95,19,70,19,False
78,92,6.229,78,92,70,70,False
77,91,1.566,77,91,77,91,False
1,24,5.9205,1,24,70,70,False
78,74,5.953,78,74,70,70,False
34,1,1.821,34,1,34,1,False
78,4,5.9915,78,4,70,70,False
14,12,7.5075,14,12,70,14,False
53,93,1.9285,53,93,53,12,False
87,61,2.634,87,61,87,61,False
70,20,6.1545000000000005,70,20,70,70,False
14,54,6.0504999999999995,14,54,70,70,False
60,62,6.0415,60,62,70,70,False
98,29,5.9835,98,29,70,70,False
93,0,7.9185,93,0,70,0,False
78,89,2.4330000000000003,78,89,78,89,False
70,12,6.0965,70,12,70,70,False
72,95,1.215,72,95,72,95,False
29,4,6.9535,29,4,70,39,False
12,26,7.3004999999999995,12,26,70,12,False
81,95,6.0135000000000005,81,95,70,70,False
43,81,9.593499999999999,43,81,70,81,False
81,80,1.5554999999999999,81,80,81,80,False
51,44,6.3245000000000005,51,44,70,51,False
21,11,7.6555,21,11,70,11,False
78,24,5.9555,78,24,70,70,False
48,50,2.0115,48,50,48,50,False
22,43,7.325,22,22,70,43,False
34,19,6.0435,34,19,70,70,False
0,32,2.327,0,32,0,32,False
25,61,2.3945,25,61,25,61,False
34,37,6.3995,34,37,70,34,False
59,18,9.6615,59,18,18,18,False
18,51,7.0885,18,51,70,51,False
59,96,3.3390000000000004,59,96,59,96,False
29,22,7.529999999999999,29,22,70,22,False
59,3,9.413499999999999,59,3,70,3,False
69,53,7.0895,69,53,70,53,False
70,63,6.039,70,63,70,70,False
91,67,6.6905,91,67,70,70,False
49,90,9.697,49,90,70,90,False
85,74,6.041,85,74,70,77,False
57,29,1.258,57,29,57,29,False
84,89,7.3045,84,89,70,34,False
84,44,7.250500000000001,84,44,70,84,False
8,81,1.8275000000000001,8,81,8,81,False
67,41,6.7605,67,41,70,34,False
44,29,5.9845,44,29,70,70,False
14,20,8.333,14,20,70,14,False
72,50,6.8715,72,72,70,15,False
47,37,2.02,47,37,47,37,False
59,75,5.95,59,75,70,70,False
14,68,9.365,14,68,68,68,False
95,63,9.067,95,63,70,63,False
50,56,1.8315000000000001,50,56,21,56,False
31,82,2.4215,31,82,31,82,False
14,65,8.229,14,65,70,14,False
8,42,6.921,8,42,70,8,False
60,43,6.6285,60,43,70,60,False
60,70,6.7155000000000005,60,70,70,60,True
12,81,4.5415,12,81,81,12,True
22,24,1.146,22,24,22,24,False
45,7,5.9195,45,7,70,51,False
75,62,7.047000000000001,75,75,70,15,False
3,39,3.615,3,39,3,39,False
68,2,2.7270000000000003,68,2,68,2,False
58,20,3.3235,58,20,58,20,False
30,36,2.0995,30,36,30,36,False
76,5,5.3025,76,5,5,76,True
71,59,6.495,71,59,70,70,False
59,90,7.420999999999999,59,90,70,59,False
5,25,7.011,5,25,70,34,False
34,59,1.8075,34,59,34,59,False
49,99,5.9879999999999995,49,99,70,34,False
40,5,1.658,40,40,40,88,False
73,25,2.449,73,25,73,25,False
72,78,8.259,72,78,70,78,False
59,53,9.279499999999999,59,53,70,53,False
51,39,6.2675,51,39,70,51,False
69,12,6.7015,69,12,70,69,False
37,34,8.32,37,34,34,34,False
66,91,8.2975,66,91,70,91,False
71,49,6.15,71,49,70,70,False
55,54,6.011,55,54,70,70,False
77,29,5.9015,77,29,70,70,False
31,52,7.135,31,52,70,31,False
8,50,6.1805,8,50,70,70,False
86,32,6.5375,86,32,70,86,False
26,62,6.0305,26,62,70,15,False
2,92,6.1745,2,92,70,70,False
30,22,6.177,30,22,70,70,False
70,4,5.8725000000000005,70,4,70,70,False
83,19,2.217,83,19,83,19,False
8,96,6.7555,8,96,70,8,False
71,3,1.9205,71,3,71,3,False
60,52,3.6835,60,52,60,52,False
28,96,7.4885,28,96,70,28,False
44,33,8.378499999999999,44,33,70,44,False
12,57,1.9895,12,57,12,57,False
98,17,2.735,98,17,98,17,False
42,46,8.5705,42,46,70,42,False
18,19,6.111,18,19,70,70,False
51,74,5.852,51,74,70,70,False
55,7,6.01,55,7,70,70,False
63,99,6.1695,63,99,70,34,False
81,24,5.868,81,24,70,70,False
55,75,5.95,55,75,70,70,False
31,4,6.023,31,4,70,70,False
51,96,6.2995,51,96,70,51,False
47,35,6.9605,47,35,70,34,False
30,75,5.9525,30,75,70,70,False
2,93,1.9495,2,93,2,19,False
34,16,1.8655,34,16,34,16,False
89,72,6.013,89,72,70,70,False
70,47,1.4425000000000001,70,47,70,47,False
80,49,3.4555,49,49,49,80,True
94,95,6.0985,94,95,70,34,False
38,95,5.966,38,95,70,70,False
68,63,6.279,68,63,70,70,False
77,65,6.3685,77,65,70,77,False
86,9,6.7425,86,9,70,86,False
53,99,5.9465,53,99,70,70,False
58,8,4.943499999999999,58,8,8,58,True
58,60,9.865,60,60,70,58,False
84,41,6.4235,84,41,70,70,False
21,22,6.226,21,22,70,70,False
53,75,5.9015,53,75,70,70,False
89,71,9.2385,89,71,70,71,False
76,38,2.946,76,38,34,38,False
20,72,1.4595,20,72,20,72,False
99,72,6.434,99,72,70,15,False
37,88,3.0755,37,88,37,88,False
31,38,2.014,31,38,31,38,False
34,94,6.661,34,94,70,34,False
1,52,7.1315,1,52,70,1,False
89,66,9.4955,89,66,70,66,False
40,97,6.816,40,97,70,40,False
93,49,6.4725,93,49,70,86,False
84,99,5.985,84,99,70,70,False
81,1,9.7905,81,1,70,1,False
86,17,1.801,86,17,86,17,False
82,38,2.402,82,38,70,38,False
71,30,1.6600000000000001,71,90,71,30,False
77,3,1.744,77,3,77,3,False
99,57,3.2245,99,57,57,99,True
17,23,6.038,17,23,70,70,False
47,43,6.253,47,43,70,70,False
71,42,6.5675,71,42,70,71,False
1,71,7.4465,1,71,70,71,False
69,98,2.479,69,98,69,98,False
65,74,5.922,65,74,70,77,False
37,47,8.086500000000001,37,47,70,47,False
81,69,9.8695,81,69,70,69,False
78,0,8.6235,78,0,70,0,False
65,38,8.789,65,65,70,38,False
21,30,5.503,21,30,70,21,False
35,95,6.0344999999999995,35,95,70,34,False
30,96,2.5515,30,96,30,96,False
18,4,5.9775,18,4,70,70,False
13,43,7.0055,13,43,70,13,False
0,65,2.101,0,65,0,65,False
32,25,7.1845,32,25,70,32,False
1,97,2.7325,1,97,1,97,False
92,72,1.419,92,72,15,72,False
52,99,6.042,52,99,70,34,False
31,42,2.4505,31,42,31,42,False
12,22,6.476,12,22,70,15,False
16,31,8.5115,16,31,70,31,False
38,14,8.4785,38,38,70,14,False
69,30,2.196,69,30,69,30,False
72,83,8.318,72,83,70,83,False
53,42,1.9609999999999999,53,42,53,42,False
69,42,7.233499999999999,69,42,70,69,False
93,87,7.031499999999999,93,87,70,93,False
0,13,2.6435,0,13,0,13,False
98,70,8.041,98,70,70,70,False
40,84,2.0725,40,84,40,84,False
2,78,2.2925,2,78,2,78,False
33,24,5.87,33,24,70,70,False
34,89,1.818,34,89,34,89,False
71,36,6.3485,71,36,70,70,False
86,93,1.829,86,93,86,93,False
18,97,1.9785,18,97,18,97,False
69,38,6.697,69,38,70,70,False
91,38,1.6760000000000002,91,38,91,38,False
79,99,6.059,79,99,70,34,False
38,70,4.8285,38,70,70,38,True
15,17,2.149,15,17,15,17,False
51,58,6.3445,51,58,70,51,False
9,45,8.494,9,45,70,9,False
84,83,7.461,84,83,70,84,False
39,20,4.2195,39,20,39,20,False
17,41,6.752,17,41,70,86,False
32,11,7.6675,32,11,70,11,False
39,43,1.8010000000000002,39,43,39,43,False
37,77,9.238,37,77,77,77,False
11,67,2.338,11,67,11,67,False
19,92,6.4555,19,92,70,15,False
82,94,8.714500000000001,82,94,70,82,False
80,22,2.8240000000000003,80,22,70,22,False
61,38,9.9695,61,38,70,38,False
98,87,7.109999999999999,98,87,70,98,False
6,4,1.2045,6,4,6,4,False
16,78,8.1795,16,78,70,78,False
34,78,1.975,34,78,34,78,False
17,74,6.005,17,74,70,70,False
81,4,6.0085,81,4,70,51,False
60,99,6.0785,60,99,70,70,False
58,26,6.7575,58,26,70,34,False
31,77,7.9405,31,77,70,77,False
82,69,8.113,82,69,70,69,False
91,79,6.5465,91,79,70,70,False
90,22,1.6225,90,22,90,22,False
9,7,6.1295,9,7,70,70,False
85,95,6.083,85,95,70,86,False
74,99,6.2975,99,74,70,73,False
14,1,9.08,14,1,70,1,False
39,33,3.1205,39,33,39,33,False
85,41,7.3215,85,41,70,85,False
81,39,9.263,81,81,70,39,False
64,50,1.863,64,50,64,50,False
23,80,7.073,23,80,70,80,False
14,70,9.622499999999999,14,70,70,70,False
68,76,1.9915,68,76,68,76,False
47,70,2.5935,47,70,70,47,True
47,29,5.9635,47,29,70,70,False
70,48,6.145,70,48,70,70,False
66,48,7.416,66,48,70,66,False
32,79,2.3280000000000003,32,79,32,79,False
16,91,8.746500000000001,16,91,70,91,False
98,97,3.3125,98,97,98,97,False
72,20,7.369,72,20,70,20,False
37,82,8.724,37,82,70,82,False
18,73,2.2350000000000003,18,73,18,73,False
55,26,6.7345,55,26,70,15,False
45,62,1.249,45,62,45,62,False
73,17,2.6155,73,17,73,17,False
53,5,1.775,53,53,53,5,False
32,56,6.1125,32,56,70,70,False
78,91,8.1565,78,91,70,91,False
0,53,7.04,0,53,70,53,False
21,56,6.141,21,56,70,70,False
28,10,6.0735,28,10,70,70,False
28,15,2.6580000000000004,15,15,15,33,False
37,57,1.6105,37,57,37,57,False
98,52,7.4965,98,52,70,98,False
2,28,1.959,2,48,2,12,False
9,92,6.8485,9,92,70,15,False
78,2,7.6125,78,2,70,2,False
9,19,2.1925,9,19,9,19,False
18,37,1.91,18,37,18,37,False
47,93,2.1355,47,93,47,93,False
97,74,5.9305,97,74,70,51,False
11,66,2.282,11,66,11,66,False
59,65,3.2485,59,65,59,65,False
96,72,6.074,96,72,70,86,False
66,79,2.3345,66,79,66,79,False
19,10,5.9235,19,10,70,34,False
0,26,6.323,0,26,70,51,False
93,67,3.6149999999999998,93,67,70,67,False
18,10,5.9835,18,10,70,70,False
49,62,1.2155,49,62,49,62,False
88,38,9.843,88,38,70,38,False
72,54,1.197,72,54,72,54,False
24,56,6.996,24,56,70,94,False
8,64,6.7115,8,64,70,8,False
16,59,2.682,16,59,16,59,False
70,30,1.483,70,30,70,30,False
53,49,6.2105,53,49,70,70,False
77,38,6.2375,77,38,70,77,False
28,20,7.468,28,20,70,28,False
2,41,6.322,2,41,70,70,False
0,20,2.0945,0,20,0,20,False
84,97,7.3545,84,97,70,84,False
18,46,6.385,18,46,70,18,False
70,97,1.449,70,97,70,97,False
70,19,5.918,70,19,70,70,False
8,77,7.327,8,77,70,77,False
91,98,1.9994999999999998,91,98,91,98,False
78,61,6.3185,78,61,70,34,False
5,46,6.586,5,46,70,5,False
16,88,7.3345,16,88,70,16,False
78,71,7.537,78,71,70,71,False
93,73,2.0335,73,73,73,19,False
19,7,5.9085,19,7,70,70,False
71,83,6.709,71,83,70,71,False
