d1,d2,scale,orig_o1,orig_o2,patched_o1,patched_o2,swapped
37,28,3.7645,37,28,28,37,True
63,7,0.5215,63,7,7,7,False
37,63,0.463,37,63,63,63,False
82,50,0.3665,82,50,50,88,False
38,89,8.629999999999999,38,89,70,89,False
58,61,0.3855,58,61,61,61,False
5,47,2.194,47,47,47,88,False
39,10,0.387,39,10,10,10,False
55,61,0.372,55,61,61,61,False
93,59,0.819,93,59,59,59,False
51,14,0.6495,51,14,14,14,False
30,28,7.657500000000001,30,28,70,28,False
34,23,0.396,34,23,23,23,False
16,14,0.8260000000000001,16,14,14,14,False
39,96,0.5105,39,96,96,96,False
98,31,7.881,98,31,70,31,False
17,84,8.5235,17,84,70,84,False
11,57,0.388,11,57,57,44,False
48,7,0.35550000000000004,48,7,7,7,False
0,95,0.37,0,95,95,36,False
3,45,0.43499999999999994,3,45,45,45,False
49,45,8.3675,49,49,70,45,False
18,13,0.523,18,13,13,13,False
60,29,0.39249999999999996,60,29,29,29,False
85,29,0.35450000000000004,85,29,29,29,False
85,7,0.447,85,7,7,7,False
8,86,6.822,8,86,70,86,False
96,92,0.5415,96,92,92,92,False
60,4,0.385,60,4,4,4,False
37,75,0.45449999999999996,15,75,75,75,False
63,24,0.5415,63,24,24,24,False
59,93,9.6385,59,93,70,93,False
29,43,9.3705,29,43,70,43,False
28,86,8.056000000000001,28,86,70,86,False
92,33,5.849,92,33,33,92,True
30,23,0.4325,30,23,23,23,False
21,18,8.6195,21,18,70,18,False
18,92,0.42799999999999994,18,92,92,92,False
9,62,0.343,9,62,62,62,False
59,20,0.4555,59,20,20,20,False
6,59,8.889,6,6,70,59,False
72,91,8.858,72,91,70,91,False
65,95,0.462,65,95,95,95,False
45,80,0.644,45,80,80,80,False
68,65,0.519,68,65,65,65,False
75,26,8.411,75,26,70,26,False
34,5,0.9225,34,5,5,5,False
77,99,0.376,77,99,99,99,False
47,86,6.551,47,86,70,86,False
93,89,0.7545,93,89,89,89,False
28,63,0.42300000000000004,28,63,63,63,False
38,84,8.443,38,84,70,84,False
35,14,5.492,14,35,14,35,True
53,56,0.39749999999999996,53,56,56,56,False
84,25,0.4535,84,25,25,25,False
59,2,4.8629999999999995,59,2,2,59,True
30,45,0.479,30,45,45,45,False
23,74,0.9005,74,74,74,74,False
23,61,7.7695,23,61,70,61,False
2,55,0.6325000000000001,2,55,55,55,False
79,24,0.3705,79,24,24,24,False
40,57,0.4155,40,57,57,88,False
78,29,0.38549999999999995,78,29,29,29,False
89,7,0.40449999999999997,89,7,7,7,False
68,71,6.8525,68,68,70,70,False
98,91,8.299,98,91,70,91,False
8,34,6.793,8,34,70,34,False
58,25,0.40800000000000003,58,25,25,25,False
23,50,2.6745,50,50,50,23,True
51,24,0.40249999999999997,51,24,24,24,False
99,56,7.0945,99,99,70,58,False
91,57,0.3955,91,57,57,88,False
38,53,8.504999999999999,38,53,70,53,False
19,62,0.5725,19,62,62,62,False
51,99,0.407,51,99,99,99,False
35,29,0.32699999999999996,35,29,29,29,False
5,26,0.4245,5,26,26,26,False
19,29,0.521,19,29,29,29,False
42,90,0.4175,42,90,90,90,False
1,17,0.7125,1,17,17,17,False
53,57,0.38749999999999996,53,57,57,88,False
21,72,0.5435,21,72,72,27,False
47,23,0.4185,47,23,23,49,False
37,4,0.4285,37,4,4,4,False
6,7,0.40449999999999997,6,7,7,7,False
21,90,0.401,21,90,90,90,False
9,46,0.29600000000000004,9,46,46,46,False
34,80,0.41450000000000004,34,80,80,80,False
0,4,0.3895,0,4,4,79,False
94,92,0.381,94,92,92,92,False
15,50,0.40349999999999997,15,50,50,50,False
91,78,0.7495,91,78,78,78,False
44,46,0.4805,44,46,46,46,False
82,31,8.08,82,31,70,31,False
38,69,8.655,38,69,70,69,False
62,43,7.906499999999999,62,43,70,43,False
45,24,0.4915,45,24,24,24,False
13,70,8.0855,13,70,70,13,True
41,56,0.874,56,56,56,56,False
15,18,8.277000000000001,15,18,70,18,False
29,99,6.7785,29,29,70,73,False
90,61,0.6265000000000001,90,61,61,61,False
42,4,0.346,42,4,4,4,False
19,50,0.7615000000000001,19,50,50,50,False
86,60,0.6154999999999999,86,60,60,60,False
32,71,7.7195,32,71,70,71,False
40,80,0.4485,40,80,80,80,False
7,62,6.41,7,7,70,15,False
21,64,0.414,21,64,64,64,False
93,55,0.653,93,55,55,55,False
47,68,7.2295,47,47,70,70,False
3,52,0.4185,3,52,52,52,False
36,22,0.635,36,22,22,22,False
69,34,7.136,69,34,70,34,False
22,62,0.653,22,62,62,62,False
34,48,0.475,34,48,48,48,False
13,26,0.309,13,26,26,26,False
19,38,7.474,19,38,70,38,False
81,16,9.6195,81,16,70,16,False
69,56,0.397,69,56,56,27,False
84,79,0.47450000000000003,84,79,79,79,False
21,10,0.38949999999999996,21,10,10,10,False
66,78,7.88,66,66,70,78,False
81,6,9.6875,81,6,70,6,False
88,74,0.42700000000000005,88,74,74,74,False
30,74,0.397,30,74,74,74,False
4,43,7.128,4,43,70,43,False
44,63,0.4075,44,63,63,63,False
1,54,0.3265,1,54,54,20,False
59,22,0.3775,59,22,22,22,False
73,68,8.675,73,68,70,68,False
16,87,0.44999999999999996,16,87,87,87,False
20,36,0.8665,20,36,36,36,False
9,99,0.4295,9,99,99,99,False
78,54,0.3835,78,54,54,54,False
71,90,0.44899999999999995,71,90,90,90,False
59,41,0.48250000000000004,59,41,41,41,False
72,42,8.243500000000001,72,42,70,42,False
56,19,7.6315,56,19,70,39,False
70,7,0.4635,70,7,7,7,False
9,88,0.169,9,88,88,88,False
3,29,0.37749999999999995,3,29,29,29,False
34,41,0.45299999999999996,34,41,41,41,False
57,45,5.5745000000000005,57,45,3,57,False
19,12,7.5585,19,12,70,12,False
68,67,0.639,68,67,67,67,False
68,33,0.486,68,33,33,33,False
69,45,0.4375,69,45,45,45,False
18,90,0.41800000000000004,18,90,90,94,False
91,10,0.4195,91,10,10,10,False
70,79,0.524,70,79,79,59,False
32,38,0.729,32,38,38,38,False
38,11,8.202,38,11,70,11,False
89,78,9.551,89,78,70,78,False
18,35,0.5105,18,35,35,35,False
11,18,7.4805,11,18,70,18,False
6,16,8.675,6,16,70,16,False
32,24,0.4145,32,24,24,24,False
26,74,0.591,26,74,74,74,False
62,63,8.6595,62,63,70,63,False
53,51,7.391,53,53,70,51,False
82,90,0.35,82,90,90,90,False
86,44,0.5685,86,44,44,44,False
71,10,0.438,71,10,10,10,False
70,42,0.616,70,42,42,42,False
53,59,0.6795,53,59,59,59,False
73,7,0.393,73,7,7,7,False
16,0,8.98,16,0,70,0,False
5,49,0.453,5,49,49,49,False
32,45,0.4335,32,45,45,45,False
81,56,0.5365,81,56,56,56,False
31,96,0.39249999999999996,31,96,96,96,False
64,10,0.39249999999999996,64,10,10,10,False
2,20,0.4755,2,20,20,20,False
31,23,0.393,31,23,23,23,False
35,4,0.348,35,4,4,4,False
78,49,0.47250000000000003,78,49,49,49,False
72,86,8.6475,72,86,70,86,False
84,80,0.41500000000000004,84,80,80,80,False
32,69,8.0985,32,32,70,69,False
15,72,0.54,15,72,72,20,False
46,23,0.549,46,23,23,23,False
89,40,9.202,89,40,70,40,False
37,86,8.859,37,86,70,86,False
6,86,9.6015,6,86,70,86,False
78,34,7.4205000000000005,78,34,70,34,False
53,4,0.39149999999999996,53,4,4,90,False
25,22,0.47750000000000004,25,22,22,22,False
60,24,0.3825,60,24,24,24,False
61,54,0.557,61,54,54,54,False
74,75,6.189,74,74,70,34,False
66,54,0.384,66,54,54,54,False
11,85,0.488,11,85,85,85,False
93,70,3.8169999999999997,93,70,70,93,True
48,80,0.40549999999999997,48,80,80,80,False
20,75,0.416,20,75,75,80,False
50,54,0.5805,50,54,54,54,False
82,25,0.3735,82,25,25,25,False
53,97,0.485,53,97,97,97,False
38,32,8.286999999999999,38,32,70,32,False
77,32,0.6930000000000001,77,32,32,32,False
60,77,2.9610000000000003,60,77,60,60,False
10,92,8.19,10,92,70,92,False
0,88,0.4925,0,88,88,88,False
14,86,9.522,14,86,86,86,False
16,62,0.3725,16,62,62,62,False
65,72,0.5814999999999999,65,72,72,72,False
24,19,8.309000000000001,24,19,70,19,False
58,7,0.39449999999999996,58,7,7,7,False
2,99,0.404,2,99,99,99,False
96,10,0.416,96,10,10,10,False
1,0,8.1655,1,0,70,0,False
11,49,0.488,11,49,49,49,False
81,71,9.335,81,71,70,71,False
78,26,0.4375,78,26,26,26,False
51,64,0.4875,51,64,64,64,False
34,9,0.5225,34,9,9,9,False
71,29,0.39349999999999996,71,29,29,29,False
76,55,7.3175,76,76,34,55,False
77,42,0.48,77,42,42,42,False
21,16,1.7005,21,16,16,90,False
40,43,0.474,40,43,43,43,False
98,20,0.39849999999999997,98,20,20,20,False
19,59,9.2665,19,59,70,59,False
50,4,0.828,50,4,4,4,False
58,95,0.40199999999999997,58,95,95,95,False
74,50,7.9905,74,50,70,50,False
69,92,0.431,69,92,92,92,False
17,70,5.1195,17,70,70,17,True
71,92,0.451,71,92,92,92,False
53,82,0.763,53,82,82,82,False
11,51,7.314,11,51,51,51,False
16,1,8.663499999999999,16,16,70,1,False
74,63,8.974499999999999,74,63,77,63,False
60,49,0.4265,60,49,49,49,False
82,78,7.4565,82,78,70,78,False
38,98,8.8245,38,98,70,98,False
35,56,0.3585,35,56,56,56,False
20,99,0.4835,20,99,99,99,False
19,93,9.7425,19,93,70,93,False
17,30,3.5164999999999997,17,30,30,17,True
72,61,6.54,72,72,70,15,False
39,0,6.574,39,0,0,39,True
60,50,0.3345,60,50,50,50,False
8,68,7.2695,8,68,70,68,False
37,69,8.3125,37,69,70,69,False
97,64,0.49,97,64,64,64,False
55,9,0.5905,55,9,9,9,False
5,27,0.4335,5,27,27,27,False
82,10,0.36150000000000004,82,10,10,10,False
49,87,4.0885,87,87,87,49,True
16,26,0.4205,16,26,26,26,False
53,74,0.38849999999999996,53,74,74,74,False
15,75,0.358,15,75,75,63,False
51,46,0.484,51,46,46,46,False
0,60,0.6859999999999999,0,60,60,60,False
21,92,0.4165,21,92,92,92,False
31,45,0.391,31,45,45,45,False
82,55,0.7335,82,55,55,55,False
30,27,0.47250000000000003,30,27,27,27,False
91,70,2.2685,91,70,70,91,True
51,97,0.5015000000000001,51,97,97,97,False
68,29,0.39399999999999996,68,29,29,29,False
71,9,0.502,71,9,9,9,False
31,56,0.36250000000000004,31,56,56,12,False
7,46,9.7025,7,46,77,46,False
85,99,0.438,85,99,99,99,False
71,94,0.5635,71,94,94,94,False
1,12,0.459,1,12,12,12,False
21,45,0.4245,21,45,45,45,False
58,32,9.6965,58,32,70,32,False
91,99,0.40299999999999997,91,99,99,99,False
91,48,0.4675,91,48,48,48,False
38,68,8.741,38,68,70,68,False
21,47,3.4035,21,47,47,21,True
38,75,0.454,38,75,75,61,False
78,18,7.9025,78,18,70,18,False
90,46,0.7385,90,46,46,46,False
89,24,0.3905,89,24,24,24,False
30,10,0.4385,30,10,10,10,False
8,38,0.6990000000000001,8,38,38,38,False
44,62,0.3885,44,62,62,62,False
30,64,0.5125,30,64,64,64,False
31,22,0.358,31,22,22,22,False
95,92,7.667,95,92,70,92,False
32,61,0.397,32,61,61,61,False
84,91,2.8975,84,91,91,84,True
11,87,0.43500000000000005,11,87,87,87,False
75,74,0.5105,75,74,74,74,False
95,72,6.414,95,72,70,86,False
63,57,0.956,57,57,57,57,False
70,57,0.48,70,57,57,83,False
11,72,0.5469999999999999,11,72,72,20,False
30,56,0.4415,30,56,56,56,False
10,49,9.2575,10,49,70,49,False
98,80,0.353,98,80,80,80,False
32,73,7.8215,32,32,70,73,False
69,41,0.43899999999999995,69,41,41,41,False
73,45,0.373,73,45,45,45,False
9,20,0.232,9,20,20,20,False
77,61,0.43400000000000005,77,61,61,61,False
46,10,0.49,46,10,10,10,False
58,59,1.234,59,59,59,59,False
56,22,6.3934999999999995,56,56,70,94,False
46,99,0.526,46,99,99,99,False
17,31,9.1485,17,31,70,31,False
11,77,7.3955,11,77,70,77,False
2,96,0.48250000000000004,2,96,96,96,False
6,18,9.6775,6,18,18,18,False
84,47,7.048500000000001,84,47,70,47,False
71,45,0.48150000000000004,71,45,45,45,False
91,75,0.3835,91,75,75,75,False
59,86,9.560500000000001,59,86,70,86,False
46,61,1.144,61,61,61,61,False
19,75,0.5505,19,75,75,75,False
5,36,0.46499999999999997,5,36,36,36,False
0,66,0.86,0,66,66,66,False
17,47,3.9899999999999998,17,47,47,17,True
30,79,0.477,30,79,79,79,False
84,3,0.9770000000000001,3,3,3,3,False
31,79,0.34550000000000003,31,79,79,79,False
86,51,7.51,86,51,70,51,False
70,83,0.6535,70,83,83,15,False
56,99,0.7464999999999999,56,99,99,99,False
46,95,0.5195,46,95,95,95,False
47,42,0.496,47,42,42,42,False
26,87,5.5665,87,87,87,26,True
59,69,9.2715,59,69,70,69,False
67,78,9.259,67,78,70,78,False
84,43,0.45299999999999996,84,43,43,43,False
6,95,0.371,6,95,95,95,False
93,23,0.41700000000000004,93,23,23,23,False
71,23,0.406,71,23,23,26,False
91,52,0.468,91,52,52,52,False
76,1,8.935500000000001,76,1,70,1,False
35,62,0.346,35,62,62,62,False
0,2,6.906,0,2,70,2,False
1,26,0.41700000000000004,1,26,26,26,False
26,38,9.847999999999999,26,38,70,38,False
94,10,0.3405,94,10,10,10,False
14,31,9.801,14,31,70,31,False
53,63,0.43899999999999995,53,63,63,63,False
93,1,2.862,93,1,1,93,True
15,49,0.4415,15,49,49,49,False
67,92,0.442,67,92,92,92,False
58,11,9.206,58,11,70,11,False
60,67,9.6755,60,60,70,67,False
77,86,0.8825,77,86,86,86,False
21,63,0.41150000000000003,21,63,63,63,False
77,22,0.389,77,22,22,22,False
53,91,8.5485,53,53,70,70,False
73,1,9.312000000000001,73,1,70,1,False
76,34,4.84,76,34,34,76,True
59,84,9.103,59,84,70,84,False
84,74,0.4135,84,74,74,74,False
38,93,8.7225,38,93,70,93,False
32,26,0.40700000000000003,32,26,26,26,False
30,47,7.6805,30,30,70,47,False
50,46,8.876999999999999,50,46,34,46,False
0,36,0.4535,0,36,36,36,False
18,80,0.407,18,80,80,80,False
58,46,0.5235000000000001,58,46,46,46,False
82,81,0.6935,82,81,81,81,False
46,54,0.49250000000000005,46,54,54,54,False
84,72,0.564,84,72,72,72,False
86,99,0.39149999999999996,86,99,99,99,False
35,23,0.3655,35,23,23,23,False
47,74,0.40800000000000003,47,74,74,74,False
46,75,0.5045000000000001,46,75,75,75,False
50,72,0.969,72,72,72,72,False
72,15,8.481,72,15,70,15,False
91,50,0.443,91,50,50,50,False
0,24,0.38849999999999996,0,24,24,24,False
97,7,0.335,97,7,7,7,False
93,63,0.467,93,63,63,63,False
78,15,7.2065,78,78,70,15,False
98,23,0.39149999999999996,98,23,23,49,False
22,10,0.6799999999999999,22,10,10,10,False
76,29,0.41000000000000003,76,29,29,29,False
8,91,7.641,8,91,70,70,False
57,10,0.573,57,10,10,10,False
57,33,6.26,57,33,33,57,True
98,43,0.45,98,43,43,43,False
12,41,0.7915,41,41,41,41,False
72,24,0.7585,72,24,24,24,False
2,51,7.1445,2,51,70,51,False
79,26,0.506,79,26,26,26,False
32,66,8.133,32,32,70,66,False
30,46,0.4505,30,46,46,46,False
95,22,6.7715,95,22,70,20,False
69,64,0.46749999999999997,69,64,64,64,False
92,81,9.5745,92,81,70,81,False
72,89,8.0915,72,89,70,89,False
98,9,0.6025,98,9,9,9,False
19,8,9.6495,19,8,70,8,False
82,15,7.756,82,15,70,15,False
76,80,0.33499999999999996,76,80,80,80,False
92,29,0.5535,92,29,29,29,False
45,4,0.655,45,4,4,4,False
98,63,0.36550000000000005,98,63,63,63,False
86,22,0.384,86,22,22,90,False
69,9,0.536,69,9,9,9,False
93,26,0.4135,93,26,26,26,False
59,24,0.392,59,24,24,24,False
34,29,0.396,34,29,29,29,False
0,27,0.41700000000000004,0,27,27,27,False
11,75,0.376,11,75,75,80,False
89,2,9.774000000000001,89,2,70,2,False
91,27,0.445,91,27,27,27,False
72,37,7.8065,72,37,70,37,False
28,71,7.7295,28,71,70,71,False
82,4,0.3635,82,4,4,90,False
89,10,0.438,89,10,10,10,False
88,29,0.446,88,29,29,29,False
39,41,0.492,39,41,41,41,False
70,49,0.536,70,49,49,58,False
31,50,0.389,31,50,50,50,False
66,60,0.7935000000000001,66,60,60,60,False
16,80,0.368,16,80,80,80,False
76,49,0.48750000000000004,76,49,49,49,False
98,19,0.5125,98,19,19,39,False
8,18,7.2055,8,18,70,18,False
58,23,0.4075,58,23,23,43,False
52,22,0.38649999999999995,52,22,22,22,False
76,75,0.4275,76,75,75,75,False
98,77,8.3935,98,77,77,77,False
72,5,8.55,72,5,70,5,False
51,12,0.52,51,12,12,12,False
53,23,0.381,53,23,23,87,False
21,53,8.057500000000001,21,53,70,53,False
4,38,9.746500000000001,4,38,70,38,False
55,3,9.832,55,3,70,3,False
74,49,8.853,74,49,70,49,False
64,95,0.40349999999999997,64,95,95,95,False
91,19,0.5285,91,19,19,13,False
97,56,0.44499999999999995,97,56,56,56,False
24,99,1.8479999999999999,99,99,99,24,True
91,20,0.457,91,20,20,20,False
28,95,0.4075,28,95,95,95,False
52,24,0.375,52,24,24,24,False
23,7,0.837,7,7,7,7,False
10,61,9.0405,10,61,69,61,False
2,33,0.4405,2,33,33,83,False
33,36,0.7755000000000001,33,36,36,36,False
40,56,0.41300000000000003,40,56,56,56,False
88,10,0.475,88,10,10,10,False
67,87,0.4875,67,87,87,87,False
15,23,0.396,15,23,23,23,False
2,4,0.394,2,4,4,4,False
65,50,0.5105,65,50,50,50,False
47,41,0.46,47,41,41,41,False
8,74,0.39549999999999996,8,74,74,74,False
58,68,5.8045,58,68,68,58,True
51,33,0.46749999999999997,51,33,33,33,False
6,3,4.277,6,3,3,12,False
1,41,0.40700000000000003,1,41,41,41,False
93,33,0.46900000000000003,93,33,33,33,False
81,74,0.49349999999999994,81,74,74,74,False
79,92,0.683,79,92,92,92,False
84,40,7.224,84,40,70,40,False
44,57,0.433,44,57,57,57,False
44,80,0.33199999999999996,44,80,80,80,False
15,52,0.392,15,52,52,52,False
6,27,0.4145,6,27,27,27,False
2,53,7.0809999999999995,2,53,70,53,False
5,77,7.38,5,77,70,77,False
51,34,0.942,51,34,34,34,False
82,56,0.3675,82,56,56,56,False
30,84,7.821,30,30,70,77,False
73,15,3.553,73,15,15,73,True
53,80,0.41,53,80,80,80,False
72,43,6.3625,72,43,70,15,False
67,12,0.493,67,12,12,12,False
7,22,6.9845,7,22,70,67,False
69,79,0.4825,69,79,79,79,False
30,78,7.2415,30,78,70,78,False
39,23,0.4445,39,23,23,23,False
78,80,0.3955,78,80,80,80,False
67,96,0.6014999999999999,67,96,96,96,False
3,86,8.7665,3,86,86,86,False
58,27,0.41200000000000003,58,27,27,27,False
31,39,0.5285,31,39,39,39,False
32,54,0.401,32,54,54,54,False
5,23,0.383,5,23,23,43,False
31,15,7.011,31,31,70,15,False
73,47,3.833,73,47,47,73,True
5,90,0.4005,5,90,90,90,False
30,87,0.488,30,87,87,87,False
23,43,7.2255,23,43,70,43,False
0,94,0.548,0,94,94,94,False
1,31,7.6395,1,31,70,31,False
64,62,0.361,64,62,62,62,False
76,4,0.4105,76,4,4,4,False
71,35,0.534,71,35,35,35,False
17,82,9.093,17,82,70,82,False
78,62,0.401,78,62,62,62,False
81,61,0.675,81,61,61,61,False
58,29,0.38649999999999995,58,29,29,29,False
3,91,9.233,3,91,70,91,False
14,28,9.559000000000001,14,14,70,28,False
77,27,0.417,77,27,27,27,False
51,36,0.513,51,36,36,36,False
93,91,8.074,93,91,70,91,False
3,46,0.385,3,46,46,46,False
78,45,0.46099999999999997,78,45,45,45,False
6,21,4.683,21,21,21,6,True
81,57,0.5745,81,57,57,57,False
86,92,0.4345,86,92,92,92,False
72,96,7.438000000000001,72,96,70,96,False
4,23,1.0255,23,23,23,23,False
72,70,8.7665,72,70,70,70,False
14,49,0.47550000000000003,14,49,49,49,False
28,69,7.9864999999999995,28,28,70,69,False
98,94,0.5355000000000001,98,94,94,94,False
44,61,0.494,44,61,61,61,False
47,89,0.7215,47,89,89,89,False
18,79,0.4305,18,79,79,79,False
72,19,6.473,72,19,70,15,False
37,56,0.4425,37,56,56,56,False
31,34,7.470000000000001,31,31,70,34,False
5,53,6.7795000000000005,5,53,70,53,False
72,26,6.42,72,26,70,15,False
79,62,0.4105,79,62,62,62,False
98,64,0.423,98,64,64,64,False
40,2,6.372,40,40,70,2,False
57,62,0.5745,57,62,62,62,False
18,24,0.386,18,24,24,24,False
1,28,0.89,28,28,28,28,False
92,22,0.8314999999999999,22,22,22,22,False
82,36,0.4575,82,36,36,36,False
76,99,0.4215,76,99,99,99,False
47,53,6.497,47,53,70,53,False
56,46,8.882,56,46,70,46,False
49,26,0.8564999999999999,26,26,26,26,False
6,48,0.5135000000000001,6,48,48,48,False
82,54,0.3525,82,54,54,54,False
32,22,0.4415,32,22,22,22,False
14,15,9.299,14,15,70,15,False
92,61,8.274000000000001,92,92,70,39,False
51,86,0.9339999999999999,86,86,86,86,False
19,90,7.946,19,90,70,39,False
93,36,0.4395,93,36,36,36,False
40,34,6.5805,40,34,70,34,False
65,75,0.384,65,75,75,75,False
5,70,3.1185,5,70,70,5,True
60,87,0.646,87,87,87,87,False
83,43,0.3545,83,43,43,43,False
40,26,0.47350000000000003,40,26,26,26,False
76,93,9.0545,76,93,70,93,False
87,7,0.4655,87,7,7,7,False
40,68,2.413,68,68,68,40,True
86,82,0.7035,86,82,82,82,False
66,4,0.35950000000000004,66,4,4,90,False
10,63,9.9025,10,63,70,63,False
76,30,3.499,30,76,30,46,False
84,39,0.637,84,39,39,39,False
71,50,0.4595,71,50,50,50,False
17,55,8.08,17,17,70,55,False
31,61,0.38,31,61,61,61,False
26,99,0.664,26,99,99,99,False
71,26,0.4635,71,26,26,26,False
91,47,0.9245,91,47,47,47,False
14,67,6.2225,14,27,70,67,False
39,59,5.716,59,59,59,39,True
93,24,0.41700000000000004,70,24,24,24,False
16,68,8.3725,16,68,70,68,False
70,87,0.553,70,87,87,87,False
82,72,0.502,82,72,72,27,False
82,26,0.377,82,26,26,26,False
91,59,0.581,91,59,59,59,False
66,45,0.4245,66,45,45,45,False
18,88,0.4535,18,88,88,88,False
95,49,8.5105,95,49,70,49,False
22,29,0.629,22,29,29,29,False
8,70,2.8765,8,70,70,8,True
41,7,0.5795,41,7,7,7,False
55,43,0.361,55,43,43,43,False
28,50,0.4265,28,50,50,50,False
86,20,0.4325,86,20,20,20,False
62,72,6.7145,62,62,70,15,False
4,7,0.737,4,7,7,7,False
44,24,0.419,44,24,24,24,False
7,57,7.9765,7,57,70,57,False
51,20,0.4995,51,20,20,20,False
32,42,0.541,32,42,42,42,False
51,50,0.456,51,50,50,50,False
68,27,0.461,68,27,27,27,False
65,29,0.435,65,29,29,29,False
68,4,0.398,68,4,4,36,False
39,2,6.364,39,2,2,39,True
6,24,0.3845,6,24,24,24,False
27,24,0.40149999999999997,27,24,24,24,False
6,46,0.48950000000000005,6,46,46,46,False
55,28,5.3685,28,28,28,55,True
93,43,0.4575,93,43,43,43,False
72,25,7.5555,72,25,70,25,False
97,49,0.453,97,49,49,49,False
18,45,0.4715,18,45,45,45,False
11,7,0.406,11,7,7,7,False
93,56,0.41900000000000004,93,56,56,56,False
15,71,7.9695,15,71,70,71,False
24,49,8.815999999999999,24,49,70,49,False
5,24,0.40149999999999997,5,24,24,24,False
53,7,0.4135,53,7,7,7,False
78,22,0.38949999999999996,78,22,22,22,False
19,64,7.968999999999999,19,19,70,64,False
17,26,0.43500000000000005,17,26,26,26,False
94,50,0.4325,94,50,50,50,False
29,62,6.692,29,29,70,94,False
32,81,0.66,32,81,81,81,False
68,18,6.7805,68,68,70,70,False
5,2,7.0920000000000005,5,5,70,70,False
76,15,4.688,15,15,15,81,False
1,18,7.827,1,18,70,18,False
21,84,8.3795,21,21,70,84,False
89,1,5.3085,89,1,1,89,True
8,20,0.481,8,20,20,20,False
68,85,0.494,68,85,85,85,False
84,18,7.285,84,18,70,18,False
18,20,0.4875,18,20,20,20,False
86,4,0.399,86,4,4,90,False
68,22,0.398,68,22,22,20,False
14,74,0.4225,14,74,74,74,False
51,70,1.8405,70,70,70,51,True
6,31,9.6265,6,31,70,31,False
30,88,0.47450000000000003,30,88,88,88,False
59,92,0.44,59,92,92,92,False
39,37,5.6715,39,37,37,39,True
66,22,0.4375,66,22,22,22,False
66,61,0.4325,66,61,61,61,False
10,22,7.327,10,22,70,22,False
24,50,8.6085,24,50,70,50,False
68,42,0.5285,68,42,42,42,False
14,92,0.447,14,92,92,92,False
71,79,0.4525,71,79,79,79,False
9,79,0.2995,9,79,79,79,False
84,42,0.5215,84,42,42,42,False
60,20,0.3715,60,20,20,20,False
30,4,0.41,30,4,4,19,False
91,65,0.5275,91,65,65,65,False
51,57,0.40750000000000003,51,57,57,57,False
2,72,0.5165,2,72,72,72,False
0,22,0.40800000000000003,0,22,22,22,False
51,21,0.7110000000000001,51,21,21,21,False
69,31,2.218,31,31,31,27,False
81,89,9.8765,81,89,70,89,False
79,33,0.998,33,33,33,33,False
77,28,0.6515,77,28,28,28,False
2,75,0.3885,2,75,75,19,False
11,88,0.4245,11,88,88,88,False
47,95,0.4195,47,95,95,95,False
98,15,7.6425,98,15,70,15,False
91,33,0.4315,91,33,33,33,False
3,34,4.0995,3,34,34,3,True
66,84,9.105,66,66,70,77,False
97,75,0.37,97,75,75,80,False
37,74,0.3915,37,74,74,74,False
66,33,0.416,66,33,33,33,False
80,41,8.310500000000001,80,41,70,41,False
53,22,0.40249999999999997,53,22,22,22,False
66,47,3.3419999999999996,66,47,47,66,True
16,57,0.3645,16,57,57,42,False
13,22,0.28800000000000003,13,22,22,22,False
43,54,0.6045,43,54,54,54,False
17,68,4.608,17,68,68,17,True
19,11,9.3805,19,11,70,11,False
3,22,0.375,3,22,22,22,False
35,92,0.3335,35,92,92,35,True
78,90,0.3915,78,90,90,90,False
60,26,0.346,60,26,26,26,False
28,70,4.139,28,70,70,28,True
78,27,0.5165,78,27,27,27,False
8,10,0.414,8,10,10,10,False
68,56,0.399,68,56,56,56,False
91,44,0.6025,91,44,44,44,False
5,99,0.4005,5,99,99,99,False
3,63,0.392,3,63,63,63,False
69,47,7.9565,69,69,70,70,False
37,93,8.4535,37,93,70,93,False
91,62,0.40049999999999997,91,62,62,62,False
78,68,7.801,78,68,70,68,False
6,75,0.3885,6,75,75,75,False
32,51,8.314499999999999,32,51,51,51,False
51,18,1.0185,18,18,18,18,False
31,92,0.383,31,92,92,92,False
15,86,7.827500000000001,15,86,70,86,False
66,90,0.4145,66,90,90,90,False
4,63,7.678,4,63,70,63,False
21,54,0.368,21,54,54,54,False
67,23,0.394,67,23,23,36,False
17,22,0.40800000000000003,17,22,22,22,False
33,10,0.4145,33,10,10,10,False
76,10,0.40149999999999997,76,10,10,10,False
32,94,0.6445000000000001,32,94,94,94,False
37,62,0.3905,37,62,62,62,False
75,63,8.7895,75,63,70,63,False
44,90,0.6435,44,90,90,90,False
81,22,0.4885,81,22,22,22,False
46,81,6.0785,46,81,81,46,True
99,26,8.1075,99,26,70,26,False
16,18,8.368,16,18,70,18,False
0,75,0.3665,0,75,75,45,False
37,46,0.5545,37,46,46,46,False
5,95,0.378,5,95,95,95,False
69,10,0.409,69,10,10,10,False
53,61,0.45399999999999996,53,61,61,61,False
70,95,0.42200000000000004,70,95,95,95,False
66,62,0.40299999999999997,66,62,62,62,False
73,0,8.9315,73,0,70,0,False
77,64,0.483,77,64,64,64,False
15,68,8.850999999999999,15,68,70,70,False
42,80,0.2215,42,80,80,80,False
23,57,7.407500000000001,23,57,70,57,False
67,57,0.4545,67,57,57,57,False
